windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,3.7163,,,,,,7 × 7 = 49,left,correct,0,7,tie,low,large-sized,,,0,13,13,5,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.0139,,,,,,6 × 7 = 48,right,lure,6,22,non-tie,high,large-sized,,,0,14,14,129,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.5643,,,,,,3 × 6 = 18,left,correct,0,8,non-tie,high,small-sized,,,0,15,15,68,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9188,,,,,,5 × 5 = 25,left,correct,0,3,tie,low,small-sized,,,0,16,16,3,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8072,,,,,,5 × 5 = 25,left,correct,0,3,tie,low,small-sized,,,0,17,17,11,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.1623,,,,,,3 × 5 = 15,left,correct,0,2,non-tie,low,small-sized,,,0,18,18,67,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.0988,,,,,,5 × 2 = 15,right,lure,5,0,non-tie,low,small-sized,,,0,19,19,48,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9525,,,,,,2 × 3 = 8,right,lure,2,0,non-tie,low,small-sized,,,0,20,20,53,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.3157,,,,,,9 × 5 = 40,right,lure,5,6,non-tie,low,large-sized,,,0,21,21,115,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9356,,,,,,2 × 4 = 10,right,lure,2,1,non-tie,low,small-sized,,,0,22,22,54,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.8845,,,,,,4 × 6 = 28,right,lure,4,12,non-tie,high,small-sized,,,0,23,23,100,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9038,,,,,,3 × 2 = 4,right,lure,2,0,non-tie,low,small-sized,,,0,24,24,46,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,5.7794,,,,,,6 × 7 = 42,left,correct,0,22,non-tie,high,large-sized,,,0,25,25,123,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9446,,,,,,7 × 7 = 49,left,correct,0,7,tie,low,large-sized,,,0,26,26,13,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9819,,,,,,7 × 4 = 28,left,correct,0,17,non-tie,high,large-sized,,,0,27,27,86,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.8121,,,,,,9 × 8 = 64,right,lure,8,19,non-tie,high,large-sized,,,0,28,28,142,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9724,,,,,,3 × 4 = 15,right,lure,3,10,non-tie,high,small-sized,,,0,29,29,78,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.4676,,,,,,5 × 3 = 12,right,lure,3,2,non-tie,low,small-sized,,,0,30,30,73,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,1.4978,,,,,,6 × 2 = 12,left,correct,0,3,non-tie,low,small-sized,,,0,31,31,35,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.3367,,,,,,6 × 6 = 30,right,lure,6,4,tie,low,large-sized,,,0,32,32,20,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.9657,,,,,,7 × 5 = 30,right,lure,5,7,non-tie,low,large-sized,,,0,33,33,113,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.6659,,,,,,8 × 2 = 16,left,correct,0,7,non-tie,low,small-sized,,,0,34,34,37,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.4715,,,,,,9 × 6 = 54,left,correct,0,13,non-tie,high,large-sized,,,0,35,35,122,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.2277,,,,,,2 × 3 = 6,left,correct,0,0,non-tie,low,small-sized,,,0,36,36,39,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.4864,,,,,,4 × 7 = 28,left,correct,0,17,non-tie,high,large-sized,,,0,37,37,91,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.5968,,,,,,3 × 8 = 27,right,lure,3,13,non-tie,high,small-sized,,,0,38,38,82,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9661,,,,,,4 × 4 = 16,left,correct,0,5,tie,low,small-sized,,,0,39,39,2,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.5511,,,,,,9 × 4 = 36,left,correct,0,9,non-tie,high,large-sized,,,0,40,40,88,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.7625,,,,,,9 × 3 = 24,right,lure,3,9,non-tie,high,large-sized,,,0,41,41,77,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.0292,,,,,,7 × 4 = 24,right,lure,4,17,non-tie,high,large-sized,,,0,42,42,96,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.1629,,,,,,3 × 7 = 21,left,correct,0,13,non-tie,high,small-sized,,,0,43,43,69,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.4548,,,,,,7 × 3 = 18,right,lure,3,13,non-tie,high,small-sized,,,0,44,44,75,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.2792,,,,,,5 × 6 = 30,left,correct,0,6,non-tie,low,large-sized,,,0,45,45,108,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7621,,,,,,7 × 3 = 21,left,correct,0,13,non-tie,high,small-sized,,,0,46,46,63,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.7517,,,,,,8 × 9 = 72,left,correct,0,19,non-tie,high,large-sized,,,0,47,47,141,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7196,,,,,,5 × 2 = 10,left,correct,0,0,non-tie,low,small-sized,,,0,48,48,34,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.3326,,,,,,5 × 4 = 20,left,correct,0,8,non-tie,high,small-sized,,,0,49,49,84,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.9452,,,,,,2 × 9 = 18,left,correct,0,7,non-tie,low,small-sized,,,0,50,50,45,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.5299,,,,,,6 × 9 = 45,right,lure,9,13,non-tie,high,large-sized,,,0,51,51,131,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.9454,,,,,,6 × 3 = 18,left,correct,0,8,non-tie,high,small-sized,,,0,52,52,62,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.065,,,,,,4 × 4 = 12,right,lure,4,5,tie,low,small-sized,,,0,53,53,18,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,1.8152,,,,,,8 × 8 = 56,right,lure,8,19,tie,high,large-sized,,,0,54,54,22,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.4627,,,,,,4 × 3 = 12,left,correct,0,10,non-tie,high,small-sized,,,0,55,55,60,1,,,,,,,,
,957558488938,CAB,05/10/2001,001,2023-04-18_22h59.14.471,OS3_Mult_verification,2022.2.4,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.0351,,,,,,7 × 5 = 35,left,correct,0,7,non-tie,low,large-sized,,,0,56,56,105,1,,,,,,,,
